Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Company_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Total_Guests,Calculated_Nights,Booking_Year,Arrival_Year,Arrival_Month,Booking_Month,Revenue_Per_Guest,Booking_Status,Lead_Time_Category
HTL012995,Resort Hotel,Maldives,2025-05-05,2025-10-15,163,3,1,2,2.0,0,IRL,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,159.0,0.0,0,Transient-Party,FB,4,159.06,0,1,3.51,Canceled,1,2025-10-17,636.23,4.0,4,2025,2025,October,May,159.0575,Canceled,91-180 Days
HTL001456,City Hotel,London,2025-05-20,2025-06-27,38,3,2,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,111.0,0.0,0,Group,BB,5,118.2,0,1,3.81,Canceled,1,2025-06-29,590.98,2.0,5,2025,2025,June,May,295.49,Canceled,31-90 Days
HTL000009,City Hotel,Lisbon,2025-06-24,2026-03-26,275,0,1,3,0.0,0,CAN,Offline TA/TO,TA/TO,0,0,0,F,F,0,Non Refund,140.0,0.0,0,Group,Undefined,1,136.65,0,0,4.54,Canceled,1,2026-03-27,136.65,3.0,1,2025,2026,March,June,45.550000000000004,Canceled,181-365 Days
HTL014606,City Hotel,Amsterdam,2024-04-21,2025-03-29,342,0,1,4,0.0,0,DEU,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,158.0,0.0,1,Transient,FB,1,139.19,0,2,3.44,Canceled,1,2025-03-30,139.19,4.0,1,2024,2025,March,April,34.7975,Canceled,181-365 Days
HTL010372,City Hotel,Amsterdam,2025-08-03,2026-05-08,278,0,4,3,0.0,0,CAN,Offline TA/TO,TA/TO,0,0,0,B,B,0,Refundable,176.0,0.0,0,Transient,Undefined,4,101.13,0,0,4.33,Canceled,1,2026-05-12,404.52,3.0,4,2025,2026,May,August,134.84,Canceled,181-365 Days
HTL019510,Resort Hotel,Phuket,2024-01-30,2024-04-10,71,1,2,2,0.0,0,NLD,Offline TA/TO,TA/TO,0,0,0,C,E,0,No Deposit,97.0,0.0,0,Transient-Party,BB,3,171.0,0,2,4.44,Check-Out,0,2024-04-13,513.0,2.0,3,2024,2024,April,January,256.5,Confirmed,31-90 Days
HTL005368,Resort Hotel,Maldives,2025-12-04,2026-09-21,291,2,1,2,1.0,0,NLD,Direct,Direct,0,0,0,B,B,0,Non Refund,55.0,0.0,0,Group,SC,3,150.2,0,0,3.88,Canceled,1,2026-09-21,450.6,3.0,3,2025,2026,September,December,150.20000000000002,Canceled,181-365 Days
HTL009261,Resort Hotel,Phuket,2025-12-26,2026-05-19,144,3,1,4,0.0,0,BEL,Offline TA/TO,TA/TO,0,0,0,H,H,0,Non Refund,161.0,0.0,0,Contract,BB,4,263.58,0,0,3.83,Canceled,1,2026-05-20,1054.31,4.0,4,2025,2026,May,December,263.5775,Canceled,91-180 Days
HTL013138,City Hotel,Barcelona,2025-04-08,2025-10-04,179,3,4,2,0.0,0,GBR,Online TA,TA/TO,0,0,0,E,E,1,Non Refund,39.0,0.0,0,Transient,Undefined,7,151.69,0,1,4.19,Canceled,1,2025-10-09,1061.82,2.0,7,2025,2025,October,April,530.91,Canceled,91-180 Days
HTL021836,Resort Hotel,Goa,2025-02-12,2025-11-02,263,1,4,2,0.0,0,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,146.0,0.0,0,Transient-Party,BB,5,94.52,0,1,3.07,Check-Out,0,2025-11-05,472.62,2.0,5,2025,2025,November,February,236.31,Confirmed,181-365 Days
HTL021573,City Hotel,London,2025-10-29,2025-12-10,42,2,0,2,0.0,0,JPN,Corporate,Corporate,0,0,0,F,F,0,No Deposit,77.0,1053.0,0,Contract,Undefined,2,143.44,0,2,3.81,Canceled,1,2025-12-12,286.88,2.0,2,2025,2025,December,October,143.44,Canceled,31-90 Days
HTL000663,City Hotel,Amsterdam,2025-05-28,2026-03-26,302,1,1,3,1.0,0,IND,Corporate,Corporate,1,0,5,F,F,0,Non Refund,99.0,1055.0,1,Group,HB,2,87.53,0,0,3.41,Canceled,1,2026-03-27,175.07,4.0,2,2025,2026,March,May,43.7675,Canceled,181-365 Days
HTL021321,Resort Hotel,Maldives,2025-10-14,2026-08-14,304,3,4,2,0.0,0,CAN,Online TA,TA/TO,0,0,0,D,D,1,Non Refund,174.0,0.0,0,Group,BB,7,206.82,0,4,4.22,Canceled,1,2026-08-18,1447.74,2.0,7,2025,2026,August,October,723.87,Canceled,181-365 Days
HTL010479,Resort Hotel,Goa,2025-01-26,2025-02-28,33,1,2,2,1.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,G,G,0,Non Refund,44.0,0.0,2,Transient,FB,3,170.9,0,3,3.34,Canceled,1,2025-03-03,512.7,3.0,3,2025,2025,February,January,170.9,Canceled,31-90 Days
HTL020161,City Hotel,Dubai,2025-01-06,2025-10-23,290,0,6,2,0.0,0,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,0.0,0,Transient-Party,HB,6,70.73,0,1,4.07,No-Show,1,2025-10-29,424.36,2.0,6,2025,2025,October,January,212.18,Canceled,181-365 Days
HTL006037,Resort Hotel,Algarve,2024-08-05,2025-07-12,341,0,1,2,1.0,0,USA,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,28.0,0.0,0,Transient,HB,1,136.99,0,0,4.1,Canceled,1,2025-07-12,136.99,3.0,1,2024,2025,July,August,45.663333333333334,Canceled,181-365 Days
HTL020052,Resort Hotel,Phuket,2025-07-15,2025-07-29,14,1,1,2,1.0,0,Unknown,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,52.0,0.0,14,Transient-Party,HB,2,142.9,0,1,3.6,Canceled,1,2025-07-30,285.81,3.0,2,2025,2025,July,July,95.27,Canceled,8-30 Days
HTL015783,City Hotel,Barcelona,2025-06-21,2025-06-22,1,0,7,3,1.0,0,NLD,Groups,TA/TO,0,0,0,C,C,2,Non Refund,117.0,0.0,0,Transient-Party,BB,7,89.69,0,3,4.1,Check-Out,0,2025-06-29,627.85,4.0,7,2025,2025,June,June,156.9625,Confirmed,0-7 Days
HTL017695,City Hotel,London,2024-06-11,2024-06-17,6,3,3,2,0.0,0,PRT,Direct,Direct,0,0,0,B,B,0,Non Refund,0.0,0.0,10,Transient,BB,6,97.18,1,1,3.78,Canceled,1,2024-06-19,583.06,2.0,6,2024,2024,June,June,291.53,Canceled,0-7 Days
HTL002990,City Hotel,Amsterdam,2024-05-04,2025-01-11,252,1,1,2,1.0,0,POL,Corporate,Corporate,1,1,6,E,E,0,Non Refund,131.0,1045.0,0,Transient-Party,Undefined,2,97.32,0,1,3.64,Canceled,1,2025-01-11,194.65,3.0,2,2024,2025,January,May,64.88333333333334,Canceled,181-365 Days
HTL022660,Resort Hotel,Goa,2024-01-07,2024-08-16,222,0,5,3,0.0,0,NOR,Online TA,TA/TO,0,0,0,D,D,1,Non Refund,0.0,0.0,0,Contract,HB,5,194.22,0,2,4.27,Canceled,1,2024-08-19,971.1,3.0,5,2024,2024,August,January,323.7,Canceled,181-365 Days
HTL006531,Resort Hotel,Bali,2025-10-09,2025-12-11,63,3,2,2,0.0,0,DNK,Offline TA/TO,TA/TO,0,0,0,H,H,0,Non Refund,64.0,0.0,2,Transient-Party,FB,5,278.7,0,1,3.32,Canceled,1,2025-12-16,1393.51,2.0,5,2025,2025,December,October,696.755,Canceled,31-90 Days
HTL011608,City Hotel,Barcelona,2025-03-25,2025-04-15,21,2,0,2,2.0,0,FRA,Corporate,Corporate,0,0,0,A,A,2,Non Refund,92.0,1060.0,0,Group,SC,2,90.0,1,0,3.34,Check-Out,0,2025-04-15,179.99,4.0,2,2025,2025,April,March,44.9975,Confirmed,8-30 Days
HTL024967,Resort Hotel,Phuket,2024-12-16,2025-12-07,356,0,8,3,0.0,0,CAN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,167.0,0.0,14,Transient,Undefined,8,177.67,0,2,3.48,Canceled,1,2025-12-10,1421.4,3.0,8,2024,2025,December,December,473.8,Canceled,181-365 Days
HTL007603,City Hotel,Lisbon,2025-07-16,2025-11-24,131,0,1,3,0.0,0,AUS,Online TA,TA/TO,0,0,0,D,D,2,Refundable,27.0,0.0,5,Transient-Party,Undefined,1,99.24,0,3,3.85,Check-Out,0,2025-11-24,99.24,3.0,1,2025,2025,November,July,33.08,Confirmed,91-180 Days
HTL020363,City Hotel,Barcelona,2025-06-10,2025-09-18,100,1,4,1,0.0,0,IND,Direct,Direct,1,0,11,B,B,1,Non Refund,144.0,0.0,0,Transient-Party,BB,5,89.45,0,2,3.14,Canceled,1,2025-09-19,447.24,1.0,5,2025,2025,September,June,447.24,Canceled,91-180 Days
HTL007571,Resort Hotel,Maldives,2024-06-24,2025-03-03,252,2,2,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,H,H,0,Non Refund,163.0,0.0,0,Transient-Party,FB,4,187.16,0,0,2.7,Canceled,1,2025-03-05,748.66,2.0,4,2024,2025,March,June,374.33,Canceled,181-365 Days
HTL018624,Resort Hotel,Bali,2024-10-21,2025-06-27,249,2,3,1,0.0,0,DNK,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,146.0,0.0,14,Transient,BB,5,198.37,0,0,3.7,Canceled,1,2025-07-02,991.84,1.0,5,2024,2025,June,October,991.84,Canceled,181-365 Days
HTL006744,City Hotel,Lisbon,2024-04-19,2024-09-24,158,1,0,2,1.0,0,NOR,Direct,Direct,0,0,0,B,B,1,Non Refund,5.0,0.0,10,Contract,BB,1,100.03,0,0,3.78,Canceled,1,2024-09-25,100.03,3.0,1,2024,2024,September,April,33.343333333333334,Canceled,91-180 Days
HTL024947,Resort Hotel,Maldives,2024-03-03,2024-06-09,98,2,4,1,0.0,0,DEU,Offline TA/TO,TA/TO,0,0,0,G,G,3,No Deposit,112.0,0.0,3,Transient-Party,BB,6,239.45,0,3,4.76,Canceled,1,2024-06-13,1436.73,1.0,6,2024,2024,June,March,1436.73,Canceled,91-180 Days
HTL023598,City Hotel,Dubai,2025-02-11,2025-05-03,81,3,2,3,0.0,0,JPN,Corporate,Corporate,0,0,0,F,F,0,No Deposit,164.0,1019.0,5,Transient,HB,5,105.57,0,0,3.33,Canceled,1,2025-05-07,527.87,3.0,5,2025,2025,May,February,175.95666666666668,Canceled,31-90 Days
HTL018949,City Hotel,Barcelona,2025-03-27,2025-08-16,142,2,6,2,0.0,0,DNK,Offline TA/TO,TA/TO,0,0,0,F,F,0,Non Refund,11.0,0.0,0,Contract,BB,8,151.81,0,2,4.09,No-Show,1,2025-08-21,1214.46,2.0,8,2025,2025,August,March,607.23,Canceled,91-180 Days
HTL006541,City Hotel,Lisbon,2025-12-13,2026-11-28,350,1,3,1,0.0,0,IND,Online TA,TA/TO,1,0,1,G,G,1,Non Refund,77.0,0.0,0,Group,BB,4,162.62,0,1,4.19,Canceled,1,2026-12-01,650.47,1.0,4,2025,2026,November,December,650.47,Canceled,181-365 Days
HTL017292,Resort Hotel,Algarve,2025-03-16,2025-04-08,23,2,1,2,0.0,0,NOR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,162.0,0.0,0,Transient-Party,Undefined,3,168.67,0,0,3.14,Check-Out,0,2025-04-11,506.02,2.0,3,2025,2025,April,March,253.01,Confirmed,8-30 Days
HTL000233,City Hotel,London,2024-03-15,2025-02-24,346,0,4,1,0.0,1,DNK,Corporate,Corporate,0,0,0,F,F,0,Non Refund,35.0,1061.0,0,Transient,BB,4,92.88,0,3,4.05,Canceled,1,2025-02-26,371.54,2.0,4,2024,2025,February,March,185.77,Canceled,181-365 Days
HTL007982,Resort Hotel,Phuket,2025-06-19,2026-05-15,330,1,3,2,0.0,0,ITA,Online TA,TA/TO,0,0,0,B,B,1,Non Refund,74.0,0.0,0,Transient-Party,BB,4,157.85,0,0,3.68,Canceled,1,2026-05-16,631.41,2.0,4,2025,2026,May,June,315.705,Canceled,181-365 Days
HTL022590,Resort Hotel,Bali,2025-11-08,2026-11-08,365,1,5,2,1.0,1,CHE,Groups,TA/TO,0,0,0,D,D,0,Non Refund,125.0,1044.0,0,Transient-Party,FB,6,142.84,0,1,4.48,Canceled,1,2026-11-13,857.02,4.0,6,2025,2026,November,November,214.255,Canceled,181-365 Days
HTL001615,City Hotel,Lisbon,2025-03-13,2025-03-23,10,1,0,2,2.0,0,GBR,Corporate,Corporate,0,0,0,H,H,2,No Deposit,172.0,1094.0,1,Transient-Party,Undefined,1,169.02,0,2,3.79,Check-Out,0,2025-03-23,169.02,4.0,1,2025,2025,March,March,42.255,Confirmed,8-30 Days
HTL006569,Resort Hotel,Maldives,2025-07-18,2025-08-06,19,3,1,2,0.0,0,ESP,Offline TA/TO,TA/TO,1,0,6,H,H,0,Non Refund,91.0,0.0,0,Transient,FB,4,249.97,0,2,3.89,Canceled,1,2025-08-06,999.88,2.0,4,2025,2025,August,July,499.94,Canceled,8-30 Days
HTL020307,Resort Hotel,Bali,2024-11-30,2025-06-01,183,0,1,2,0.0,0,PRT,Online TA,TA/TO,0,0,0,C,C,1,Non Refund,150.0,0.0,1,Group,BB,1,178.6,0,2,3.57,Canceled,1,2025-06-01,178.6,2.0,1,2024,2025,June,November,89.3,Canceled,181-365 Days
HTL017807,Resort Hotel,Maldives,2025-08-03,2026-03-31,240,0,8,2,0.0,0,JPN,Groups,Direct,0,0,0,A,A,2,No Deposit,175.0,1015.0,0,Group,SC,8,131.65,0,3,4.26,Canceled,1,2026-04-01,1053.18,2.0,8,2025,2026,March,August,526.59,Canceled,181-365 Days
HTL008463,Resort Hotel,Bali,2025-10-12,2026-03-14,153,0,5,2,0.0,0,IND,Offline TA/TO,TA/TO,0,0,0,F,F,2,No Deposit,136.0,0.0,1,Transient-Party,HB,5,154.94,0,3,3.79,Canceled,1,2026-03-14,774.72,2.0,5,2025,2026,March,October,387.36,Canceled,91-180 Days
HTL011189,Resort Hotel,Algarve,2025-11-22,2026-09-14,296,1,2,4,2.0,0,ARE,Direct,Direct,0,0,0,C,C,0,No Deposit,24.0,0.0,0,Transient,SC,3,157.99,0,0,3.77,No-Show,1,2026-09-17,473.98,6.0,3,2025,2026,September,November,78.99666666666667,Canceled,181-365 Days
HTL012892,City Hotel,Barcelona,2025-06-09,2026-02-18,254,1,5,2,0.0,0,SAU,Offline TA/TO,TA/TO,0,0,0,B,B,3,No Deposit,56.0,0.0,0,Contract,HB,6,58.44,0,2,3.64,Canceled,1,2026-02-24,350.62,2.0,6,2025,2026,February,June,175.31,Canceled,181-365 Days
HTL004566,Resort Hotel,Maldives,2025-09-11,2025-09-22,11,2,3,3,0.0,0,SAU,Online TA,TA/TO,0,0,0,H,C,1,Non Refund,62.0,0.0,0,Transient-Party,HB,5,241.11,0,1,4.09,Canceled,1,2025-09-24,1205.56,3.0,5,2025,2025,September,September,401.8533333333333,Canceled,8-30 Days
HTL005157,City Hotel,Amsterdam,2024-06-20,2024-11-21,154,0,1,2,0.0,0,CAN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,137.0,0.0,0,Transient,SC,1,83.19,0,0,4.31,Check-Out,0,2024-11-21,83.19,2.0,1,2024,2024,November,June,41.595,Confirmed,91-180 Days
HTL014047,City Hotel,Barcelona,2024-10-07,2024-12-16,70,3,2,2,0.0,0,NLD,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,82.0,0.0,0,Group,Undefined,5,88.25,0,1,4.19,Canceled,1,2024-12-21,441.26,2.0,5,2024,2024,December,October,220.63,Canceled,31-90 Days
HTL011410,City Hotel,London,2025-08-21,2025-09-09,19,0,1,2,0.0,0,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,19.0,0.0,1,Group,BB,1,122.28,0,4,3.76,Check-Out,0,2025-09-10,122.28,2.0,1,2025,2025,September,August,61.14,Confirmed,8-30 Days
HTL001587,City Hotel,Lisbon,2024-02-11,2025-02-07,362,2,5,1,0.0,0,BRA,Offline TA/TO,TA/TO,0,0,0,G,G,0,Non Refund,145.0,0.0,1,Transient-Party,HB,7,117.5,0,2,4.46,No-Show,1,2025-02-07,822.47,1.0,7,2024,2025,February,February,822.47,Canceled,181-365 Days
HTL002267,City Hotel,Lisbon,2024-09-05,2025-05-23,260,2,0,2,0.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,143.0,0.0,1,Transient,SC,2,158.07,0,2,4.8,Canceled,1,2025-05-25,316.15,2.0,2,2024,2025,May,September,158.075,Canceled,181-365 Days
HTL019259,Resort Hotel,Goa,2024-06-11,2024-08-20,70,0,5,3,0.0,0,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,35.0,0.0,0,Group,SC,5,131.61,3,0,4.15,Canceled,1,2024-08-20,658.06,3.0,5,2024,2024,August,June,219.35333333333332,Canceled,31-90 Days
HTL015509,Resort Hotel,Maldives,2024-03-06,2024-06-05,91,1,4,2,0.0,0,ARE,Direct,Direct,0,0,0,G,G,0,No Deposit,135.0,0.0,0,Contract,BB,5,253.54,0,0,3.8,Check-Out,0,2024-06-09,1267.68,2.0,5,2024,2024,June,March,633.84,Confirmed,91-180 Days
HTL021978,Resort Hotel,Maldives,2025-05-12,2025-12-19,221,1,0,2,0.0,0,FRA,Online TA,TA/TO,0,0,0,E,E,2,Non Refund,33.0,0.0,30,Contract,BB,1,208.25,0,1,2.88,Check-Out,0,2025-12-19,208.25,2.0,1,2025,2025,December,May,104.125,Confirmed,181-365 Days
HTL005630,City Hotel,Dubai,2025-07-30,2025-11-07,100,2,0,2,0.0,0,CAN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,36.0,0.0,0,Transient-Party,BB,2,69.5,0,2,4.11,Canceled,1,2025-11-09,138.99,2.0,2,2025,2025,November,July,69.495,Canceled,91-180 Days
HTL015419,City Hotel,Barcelona,2024-08-26,2025-05-17,264,1,2,2,1.0,0,ITA,Direct,Direct,0,0,0,A,A,1,Non Refund,176.0,0.0,0,Transient,FB,3,90.56,0,0,3.29,Canceled,1,2025-05-17,271.69,3.0,3,2024,2025,May,August,90.56333333333333,Canceled,181-365 Days
HTL005069,Resort Hotel,Maldives,2025-10-12,2026-07-09,270,0,1,3,0.0,0,ARE,Online TA,TA/TO,0,0,0,H,H,0,Non Refund,95.0,0.0,0,Contract,HB,1,247.8,1,1,3.78,Canceled,1,2026-07-10,247.8,3.0,1,2025,2026,July,October,82.60000000000001,Canceled,181-365 Days
HTL017690,Resort Hotel,Goa,2024-07-10,2025-05-09,303,3,2,2,2.0,1,NLD,Direct,Direct,0,0,0,C,C,0,Non Refund,5.0,0.0,0,Contract,HB,5,188.81,0,3,4.46,Canceled,1,2025-05-14,944.07,5.0,5,2024,2025,May,July,188.81400000000002,Canceled,181-365 Days
HTL005255,Resort Hotel,Algarve,2024-08-11,2025-08-05,359,2,7,1,0.0,0,PRT,Groups,Corporate,0,0,0,G,G,3,Non Refund,141.0,1024.0,0,Transient-Party,BB,9,243.26,3,1,3.53,Canceled,1,2025-08-09,2189.37,1.0,9,2024,2025,August,August,2189.37,Canceled,181-365 Days
HTL017054,City Hotel,Dubai,2024-08-30,2025-03-30,212,0,4,2,2.0,0,SAU,Offline TA/TO,TA/TO,0,0,0,C,C,1,Non Refund,19.0,0.0,14,Contract,SC,4,50.42,0,3,3.62,Canceled,1,2025-04-02,201.69,4.0,4,2024,2025,March,August,50.4225,Canceled,181-365 Days
HTL019049,City Hotel,London,2024-06-11,2024-09-05,86,0,3,2,1.0,0,IRL,Groups,Corporate,0,0,0,H,H,0,No Deposit,20.0,1109.0,0,Contract,FB,3,142.91,0,1,4.68,Canceled,1,2024-09-05,428.73,3.0,3,2024,2024,September,June,142.91,Canceled,31-90 Days
HTL008438,City Hotel,Lisbon,2024-01-07,2024-06-19,164,1,2,2,0.0,0,ARE,Corporate,Corporate,1,0,12,D,D,0,No Deposit,166.0,0.0,14,Contract,FB,3,127.48,0,1,3.33,Canceled,1,2024-06-19,382.45,2.0,3,2024,2024,June,January,191.225,Canceled,91-180 Days
HTL020051,City Hotel,Barcelona,2025-01-30,2025-02-20,21,3,4,3,1.0,0,DNK,Online TA,TA/TO,0,0,0,E,F,2,No Deposit,166.0,0.0,0,Transient,HB,7,78.41,0,1,4.08,Check-Out,0,2025-02-26,548.86,4.0,7,2025,2025,February,January,137.215,Confirmed,8-30 Days
HTL001396,City Hotel,Barcelona,2025-12-10,2026-07-03,205,1,4,3,1.0,0,CHE,Online TA,TA/TO,0,0,0,F,F,0,Non Refund,114.0,0.0,0,Transient-Party,HB,5,147.92,0,1,3.66,Canceled,1,2026-07-07,739.61,4.0,5,2025,2026,July,December,184.9025,Canceled,181-365 Days
HTL005512,City Hotel,Lisbon,2024-01-31,2024-09-16,229,1,4,2,2.0,0,POL,Offline TA/TO,TA/TO,1,0,11,E,E,0,No Deposit,65.0,0.0,0,Transient-Party,FB,5,96.76,0,3,4.24,Canceled,1,2024-09-19,483.78,4.0,5,2024,2024,September,January,120.945,Canceled,181-365 Days
HTL023548,City Hotel,Lisbon,2025-03-29,2025-12-24,270,1,3,2,1.0,0,NLD,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,151.0,0.0,0,Transient-Party,HB,4,136.38,0,0,3.52,Canceled,1,2025-12-28,545.53,3.0,4,2025,2025,December,March,181.84333333333333,Canceled,181-365 Days
HTL020157,City Hotel,Dubai,2025-12-23,2026-10-09,290,0,1,2,0.0,0,IRL,Groups,Corporate,0,0,0,B,B,2,No Deposit,58.0,1007.0,0,Contract,HB,1,88.59,2,0,4.21,Canceled,1,2026-10-10,88.59,2.0,1,2025,2026,October,December,44.295,Canceled,181-365 Days
HTL022501,City Hotel,Barcelona,2024-05-11,2024-06-10,30,3,1,2,1.0,0,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,170.0,0.0,0,Group,Undefined,4,134.405,0,2,3.95,Canceled,1,2024-06-14,529.06,3.0,4,2024,2024,June,May,176.35333333333332,Canceled,8-30 Days
HTL011334,City Hotel,Barcelona,2025-12-21,2026-04-09,109,1,5,2,0.0,0,ESP,Corporate,Corporate,0,0,0,E,E,2,No Deposit,20.0,1070.0,5,Group,Undefined,6,105.54,0,1,3.82,Check-Out,0,2026-04-13,633.26,2.0,6,2025,2026,April,December,316.63,Confirmed,91-180 Days
HTL014641,City Hotel,Dubai,2024-05-09,2025-01-02,238,1,2,2,0.0,0,DNK,Direct,Direct,0,0,0,F,F,2,No Deposit,22.0,0.0,0,Contract,HB,3,129.59,0,3,3.02,Check-Out,0,2025-01-05,388.78,2.0,3,2024,2025,January,May,194.39,Confirmed,181-365 Days
HTL012073,City Hotel,Dubai,2025-04-04,2025-08-24,142,2,2,3,0.0,0,SAU,Corporate,Corporate,0,0,0,D,D,0,No Deposit,49.0,1072.0,2,Group,HB,4,142.45,0,1,3.62,Check-Out,0,2025-08-25,569.81,3.0,4,2025,2025,August,April,189.93666666666664,Confirmed,91-180 Days
HTL001446,City Hotel,Dubai,2025-08-10,2026-03-25,227,2,0,2,0.0,0,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,26.0,0.0,3,Contract,FB,2,87.13,0,0,3.56,Canceled,1,2026-03-25,174.27,2.0,2,2025,2026,March,August,87.135,Canceled,181-365 Days
HTL010540,Resort Hotel,Phuket,2024-02-07,2024-09-17,223,2,3,2,0.0,0,NLD,Direct,Direct,0,0,0,A,A,0,Non Refund,154.0,0.0,0,Transient-Party,SC,5,132.96,0,1,3.84,Canceled,1,2024-09-18,664.8,2.0,5,2024,2024,September,February,332.4,Canceled,181-365 Days
HTL009251,City Hotel,Barcelona,2025-02-19,2025-07-07,138,1,0,2,1.0,0,AUS,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,118.0,0.0,0,Contract,SC,1,175.46,0,0,3.88,Check-Out,0,2025-07-07,175.46,3.0,1,2025,2025,July,February,58.48666666666667,Confirmed,91-180 Days
HTL024161,City Hotel,Amsterdam,2025-05-19,2025-06-06,18,3,0,3,0.0,0,GBR,Corporate,Corporate,0,0,0,E,E,0,No Deposit,149.0,1051.0,0,Group,HB,3,102.72,1,2,3.31,Check-Out,0,2025-06-08,308.15,3.0,3,2025,2025,June,May,102.71666666666665,Confirmed,8-30 Days
HTL010170,Resort Hotel,Maldives,2025-04-27,2025-07-28,92,0,1,2,0.0,1,SAU,Offline TA/TO,TA/TO,1,0,6,F,F,1,No Deposit,105.0,0.0,0,Transient-Party,SC,1,219.94,0,1,3.51,Check-Out,0,2025-07-28,219.94,3.0,1,2025,2025,July,April,73.31333333333333,Confirmed,91-180 Days
HTL022415,City Hotel,Lisbon,2025-04-19,2026-01-02,258,1,1,2,2.0,0,SWE,Offline TA/TO,TA/TO,1,2,7,E,E,1,No Deposit,31.0,0.0,0,Contract,SC,2,115.79,0,3,4.08,Canceled,1,2026-01-04,231.58,4.0,2,2025,2026,January,April,57.895,Canceled,181-365 Days
HTL023203,City Hotel,Dubai,2025-07-02,2026-04-28,300,2,4,2,1.0,0,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,90.0,0.0,0,Group,FB,6,61.96,0,0,3.77,Canceled,1,2026-05-04,371.75,3.0,6,2025,2026,April,July,123.91666666666667,Canceled,181-365 Days
HTL010403,City Hotel,Dubai,2025-11-04,2026-10-03,333,0,3,2,1.0,0,ITA,Online TA,TA/TO,0,0,0,A,B,3,Non Refund,58.0,0.0,0,Transient,FB,3,80.45,0,1,3.93,Canceled,1,2026-10-05,241.35,3.0,3,2025,2026,October,November,80.45,Canceled,181-365 Days
HTL024918,Resort Hotel,Phuket,2025-07-10,2025-08-23,44,0,4,2,0.0,0,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,170.0,0.0,14,Transient,SC,4,177.09,1,0,3.5,Check-Out,0,2025-08-23,708.37,2.0,4,2025,2025,August,July,354.185,Confirmed,31-90 Days
HTL008755,Resort Hotel,Phuket,2024-06-09,2025-04-25,320,1,4,1,0.0,0,GBR,Offline TA/TO,TA/TO,0,0,0,G,G,0,Non Refund,111.0,0.0,0,Transient-Party,Undefined,5,190.78,0,0,3.4,Canceled,1,2025-04-28,953.92,1.0,5,2024,2025,April,June,953.92,Canceled,181-365 Days
HTL002969,Resort Hotel,Phuket,2024-05-06,2025-03-29,327,1,1,2,0.0,0,Unknown,Offline TA/TO,TA/TO,0,0,0,H,H,1,Non Refund,163.0,0.0,0,Contract,Unknown,2,191.79,0,3,3.64,Canceled,1,2025-03-31,383.58,2.0,2,2024,2025,March,May,191.79,Canceled,181-365 Days
HTL021242,City Hotel,London,2025-11-15,2026-05-09,175,0,2,3,0.0,0,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,48.0,0.0,30,Group,FB,2,108.77,0,3,3.58,Check-Out,0,2026-05-11,217.54,3.0,2,2025,2026,May,November,72.51333333333334,Confirmed,91-180 Days
HTL008453,City Hotel,London,2025-06-22,2026-04-12,294,2,1,2,0.0,1,DEU,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,46.0,0.0,0,Contract,HB,3,81.57,0,1,4.23,Canceled,1,2026-04-13,244.72,3.0,3,2025,2026,April,June,81.57333333333334,Canceled,181-365 Days
